Time (sec)	T1 (C)	T2 (C)	T3 (C)	T4 (C)	P1 (kPa)	P2 (kPa)	P3 (kPa)	P4 (kPa)	Fuel Flow  (L/hr)	RPM	Thrust (N)
386.507	23.309	61.138	531.783	219.985	1.459	51.210	50.814	4.741	12.015	46009.498	23.378
386.708	23.204	61.302	533.648	220.783	1.455	51.122	50.724	5.124	12.128	45948.808	22.764
386.909	23.263	61.525	534.457	220.851	1.474	51.080	50.700	4.768	12.129	45931.538	23.768
387.108	23.219	61.660	536.019	222.067	1.463	50.998	50.562	5.081	12.128	45925.845	22.781
387.309	23.331	61.791	537.267	221.556	1.450	50.967	50.628	5.164	12.432	45863.482	22.649
387.508	23.197	61.994	538.478	222.745	1.454	50.963	50.604	5.019	12.431	45862.560	23.653
387.710	23.288	62.092	540.096	223.225	1.453	50.932	50.534	5.014	12.486	45850.812	22.490
387.910	23.193	62.202	541.533	223.793	1.455	50.857	50.479	5.127	12.621	45797.003	23.055
388.110	23.273	62.419	543.091	224.069	1.442	50.800	50.423	5.168	12.621	45800.657	23.274
388.310	23.210	62.615	544.583	224.786	1.450	50.753	50.377	5.233	12.053	45743.751	23.565
388.512	23.205	62.737	545.723	225.513	1.440	50.772	50.399	5.135	11.977	45736.636	22.528
388.711	23.175	62.943	546.957	226.060	1.444	50.701	50.337	5.123	11.976	45739.668	23.801
388.911	23.249	63.153	548.526	226.276	1.443	50.700	50.342	5.155	11.901	45692.077	23.916
389.112	23.270	63.217	549.732	227.123	1.444	50.724	50.337	5.250	11.901	45690.880	23.735
389.311	23.168	63.372	550.537	227.328	1.446	50.693	50.272	4.916	11.925	45673.205	23.581
389.513	23.210	63.492	551.706	227.709	1.436	50.592	50.257	5.102	12.128	45643.936	23.121
389.712	23.163	63.683	552.262	228.305	1.441	50.612	50.265	5.315	12.128	45643.741	23.340
389.912	23.222	63.891	553.217	228.513	1.453	50.587	50.240	5.134	11.889	45608.076	23.614
390.112	23.163	64.006	554.336	229.737	1.442	50.540	50.185	5.157	11.787	45606.144	23.258
390.312	23.249	63.958	554.368	230.029	1.438	50.545	50.150	5.356	11.788	45604.915	22.249
390.512	23.188	64.314	555.411	231.055	1.434	50.576	50.224	5.037	12.090	45573.430	23.428
390.712	23.261	64.341	556.391	230.853	1.441	50.505	50.080	5.411	12.091	45575.710	23.291
390.913	23.175	64.562	557.041	231.451	1.444	50.471	50.143	5.424	12.078	45542.818	23.461
391.112	23.276	64.658	557.179	231.806	1.433	50.459	50.050	5.247	11.826	45542.106	23.307
391.314	23.168	64.752	558.474	232.846	1.435	50.505	50.085	5.373	11.825	45537.482	22.474
391.514	23.187	64.913	559.215	232.913	1.437	50.480	50.088	5.309	12.073	45512.182	23.066
391.716	23.170	64.981	559.922	233.601	1.443	50.455	50.091	5.306	12.280	45510.888	22.737
391.915	23.251	65.297	561.056	234.393	1.447	50.441	50.084	5.197	12.280	45511.026	23.949
392.117	23.156	65.355	561.941	234.645	1.444	50.449	50.053	5.366	12.016	45493.149	23.505
392.317	23.288	65.445	562.029	235.231	1.429	50.420	50.079	5.349	12.015	45494.580	23.521
392.516	23.295	65.591	562.883	235.334	1.450	50.388	49.989	5.422	12.015	45479.282	23.143
392.716	23.248	65.707	563.792	236.349	1.443	50.444	50.046	5.346	11.826	45476.023	23.028
392.916	23.242	65.874	563.912	236.616	1.439	50.384	50.038	5.473	11.826	45476.040	23.225
393.116	23.321	65.989	564.332	237.146	1.442	50.343	49.992	5.428	12.012	45465.189	23.905
393.316	23.184	66.104	565.212	237.380	1.441	50.442	50.045	5.421	12.204	45458.704	23.318
393.517	23.293	66.288	565.588	237.535	1.443	50.445	50.063	5.300	12.204	45459.278	24.174
393.717	23.240	66.370	566.357	238.445	1.443	50.423	50.098	5.449	11.840	45449.188	23.406
393.917	23.308	66.539	566.600	239.111	1.451	50.423	50.018	5.380	11.826	45452.996	24.256
394.117	23.335	66.620	567.506	239.481	1.447	50.432	50.044	5.402	11.826	45443.738	23.773
394.317	23.304	66.850	568.234	240.534	1.452	50.390	50.042	5.436	11.901	45442.242	24.130
394.518	23.263	66.837	568.178	240.170	1.446	50.407	49.986	5.520	11.901	45437.884	23.318
394.718	23.244	67.005	568.681	241.503	1.454	50.467	50.038	5.684	11.938	45434.852	22.989
394.920	23.351	67.040	569.285	241.553	1.451	50.452	50.030	5.585	12.091	45436.655	23.280
395.120	23.323	67.325	570.065	241.911	1.446	50.425	49.997	5.549	12.090	45434.561	24.344
395.321	23.311	67.429	569.929	242.111	1.456	50.378	49.943	5.453	12.059	45429.540	23.477
395.522	23.298	67.576	570.833	243.312	1.443	50.437	50.054	5.575	12.052	45432.548	24.102
395.722	23.327	67.630	571.802	243.480	1.449	50.383	50.006	5.728	12.052	45427.211	23.450
395.924	23.406	67.771	571.990	243.824	1.446	50.420	50.020	5.583	12.053	45430.049	24.185
396.124	23.444	67.821	573.158	244.228	1.440	50.397	50.003	5.481	12.053	45428.723	23.570
396.323	23.485	67.913	573.355	244.820	1.437	50.373	49.965	5.673	12.063	45429.766	23.302
396.523	23.392	68.182	574.052	245.328	1.451	50.401	49.957	5.587	12.204	45426.241	23.691
396.723	23.436	68.117	574.332	245.814	1.452	50.399	49.982	5.611	12.204	45424.543	23.006
396.924	23.493	68.262	574.038	246.231	1.454	50.336	49.971	5.705	12.153	45426.217	23.658
397.123	23.506	68.311	574.868	246.676	1.444	50.408	50.028	5.625	12.129	45425.812	23.702
397.324	23.542	68.522	574.808	246.854	1.447	50.438	50.046	5.603	12.129	45427.640	23.894
397.524	23.409	68.624	575.692	248.142	1.441	50.397	50.028	5.756	12.317	45421.454	23.357
397.725	23.521	68.798	576.035	248.051	1.449	50.378	50.023	5.757	12.318	45430.785	24.486
397.925	23.472	68.731	576.584	248.852	1.446	50.376	50.029	5.806	12.318	45426.395	22.879
398.125	23.546	69.030	576.902	248.633	1.448	50.358	49.983	5.736	12.431	45431.036	24.283
398.326	23.456	69.101	576.707	249.871	1.439	50.418	50.030	5.772	12.431	45428.618	23.439
398.526	23.509	69.305	577.737	250.770	1.439	50.459	50.035	5.728	12.373	45431.068	24.261
398.727	23.561	69.385	578.519	250.437	1.441	50.456	50.070	5.499	12.318	45436.307	23.708
398.927	23.579	69.458	578.650	250.663	1.448	50.471	50.033	5.547	12.318	45440.876	24.519
399.128	23.466	69.439	578.973	251.294	1.438	50.433	50.084	5.700	12.205	45434.529	23.285
399.327	23.432	69.661	579.379	251.872	1.435	50.458	50.064	5.750	12.204	45436.008	23.411
399.528	23.538	69.661	579.030	251.906	1.445	50.454	50.074	5.684	12.204	45440.091	23.335
399.728	23.437	69.865	579.841	253.003	1.443	50.456	50.105	5.757	11.901	45438.515	23.543
399.927	23.486	69.889	579.079	253.150	1.438	50.451	50.076	5.833	11.901	45448.298	23.340
400.127	23.469	70.002	579.742	253.819	1.429	50.448	50.051	5.848	12.005	45446.584	23.313
400.328	23.434	70.163	579.727	254.420	1.432	50.460	50.067	5.887	12.166	45452.624	23.609
400.527	23.526	70.240	579.677	253.948	1.424	50.440	50.050	5.811	12.166	45462.335	24.250
400.729	23.511	70.357	580.384	254.832	1.439	50.435	50.085	5.922	12.237	45460.604	23.740
400.928	23.395	70.415	580.394	255.795	1.439	50.503	50.104	5.892	12.242	45463.499	23.620
401.128	23.498	70.508	581.187	255.812	1.447	50.540	50.086	5.889	12.243	45467.776	23.219
401.329	23.376	70.748	580.999	256.764	1.448	50.622	50.209	5.705	12.204	45466.402	24.272
401.528	23.470	70.717	580.885	257.120	1.448	50.521	50.094	5.889	12.204	45477.196	23.439
401.729	23.379	70.892	581.793	257.171	1.448	50.501	50.119	5.884	12.171	45476.412	23.751
401.931	23.425	70.999	582.355	257.581	1.455	50.519	50.130	5.915	11.977	45486.818	24.662
402.131	23.365	71.053	582.080	258.361	1.444	50.487	50.161	5.890	11.976	45483.228	23.675
402.333	23.471	71.169	582.447	258.362	1.446	50.496	50.116	5.948	12.124	45489.251	24.453
402.534	23.389	71.228	582.731	259.212	1.445	50.560	50.137	5.918	12.166	45489.761	24.009
402.735	23.417	71.256	583.098	259.070	1.444	50.563	50.136	5.729	12.166	45490.925	23.060
402.934	23.366	71.516	583.087	259.830	1.444	50.550	50.125	5.912	11.863	45493.998	23.669
403.135	23.517	71.557	583.211	259.938	1.447	50.543	50.099	5.962	11.863	45505.131	24.102
403.335	23.426	71.559	583.691	260.237	1.452	50.552	50.162	5.891	11.852	45500.134	23.093
403.535	23.498	71.809	583.303	260.934	1.449	50.465	50.072	5.946	11.637	45511.204	24.810
403.736	23.479	71.749	583.311	260.991	1.459	50.533	50.166	5.980	11.637	45507.719	23.477
403.935	23.422	71.946	583.755	261.896	1.449	50.531	50.181	6.035	11.493	45509.586	24.892
404.136	23.379	72.049	583.851	262.376	1.457	50.552	50.159	5.816	11.408	45512.885	24.228
404.335	23.406	72.138	583.729	262.699	1.452	50.565	50.176	5.979	11.409	45514.842	24.497
404.536	23.513	72.092	583.958	263.347	1.454	50.552	50.127	5.851	11.862	45518.707	23.559
404.735	23.393	72.317	583.871	263.515	1.451	50.534	50.158	5.896	11.863	45518.028	24.415
404.936	23.389	72.420	583.883	263.545	1.461	50.539	50.135	5.891	11.863	45519.071	24.004
405.137	23.537	72.426	584.341	263.268	1.448	50.497	50.133	5.922	12.204	45525.232	24.009
405.336	23.466	72.495	584.241	264.461	1.461	50.585	50.134	5.922	12.204	45522.030	23.411
405.537	23.472	72.695	585.165	264.515	1.465	50.568	50.134	5.876	12.034	45528.216	24.283
405.737	23.492	72.602	584.629	265.556	1.466	50.578	50.167	5.987	11.826	45528.466	23.071
405.938	23.534	72.834	585.291	265.699	1.460	50.596	50.168	5.926	11.826	45532.937	24.706
406.137	23.475	72.777	585.174	265.799	1.473	50.538	50.125	6.038	12.161	45535.161	23.565
406.337	23.478	72.970	585.638	266.220	1.454	50.598	50.180	5.986	12.166	45538.630	24.574
406.538	23.529	72.967	586.297	267.112	1.456	50.580	50.196	5.970	12.167	45536.689	23.653
406.737	23.428	73.080	586.100	266.947	1.454	50.635	50.175	6.055	12.166	45539.568	24.124
406.937	23.440	73.127	586.266	266.855	1.463	50.666	50.190	5.888	12.166	45539.745	23.499
407.137	23.406	73.262	586.892	267.438	1.455	50.671	50.264	5.890	12.134	45541.330	23.581
407.338	23.536	73.286	587.099	268.003	1.454	50.583	50.172	6.002	12.053	45549.893	23.976
407.538	23.447	73.392	586.936	268.516	1.449	50.639	50.250	5.927	12.052	45547.111	24.228
407.738	23.484	73.435	587.324	268.394	1.456	50.640	50.180	5.983	12.350	45553.839	23.954
407.939	23.505	73.515	587.074	268.832	1.451	50.569	50.150	6.173	12.356	45556.313	24.015
408.140	23.418	73.596	587.283	269.125	1.460	50.588	50.129	5.959	12.356	45552.893	23.927
408.340	23.461	73.803	587.354	270.028	1.455	50.566	50.121	6.090	12.204	45561.698	24.585
408.540	23.479	73.816	586.589	269.640	1.457	50.624	50.192	6.012	12.204	45561.237	24.448
408.739	23.449	73.778	586.433	270.352	1.449	50.577	50.163	6.003	12.075	45558.771	23.313
408.940	23.519	73.955	586.763	270.716	1.463	50.581	50.176	6.040	11.674	45563.574	24.327
409.140	23.475	74.047	586.890	270.803	1.466	50.632	50.173	5.977	11.674	45562.336	24.316
409.341	23.423	74.244	586.940	271.384	1.449	50.651	50.234	6.041	12.187	45567.891	24.958
409.540	23.527	74.238	587.582	271.868	1.463	50.631	50.221	5.893	12.281	45570.010	24.497
409.741	23.498	74.319	587.794	271.905	1.449	50.650	50.231	6.067	12.280	45568.878	24.711
409.941	23.576	74.305	588.556	272.144	1.464	50.644	50.233	5.923	12.393	45574.109	24.124
410.142	23.480	74.462	588.657	272.691	1.463	50.706	50.278	5.999	12.393	45573.575	24.722
410.342	23.495	74.452	587.988	273.099	1.467	50.686	50.268	6.100	12.389	45578.799	24.042
410.542	23.532	74.598	588.490	273.176	1.467	50.732	50.267	6.067	12.053	45585.307	25.117
410.743	23.553	74.602	588.986	273.733	1.463	50.649	50.268	6.065	12.053	45582.825	23.790
410.943	23.507	74.778	589.479	273.357	1.465	50.687	50.223	6.028	12.095	45591.663	24.727
411.142	23.592	74.718	589.076	273.978	1.467	50.763	50.295	6.036	12.129	45591.630	24.492
411.343	23.504	74.907	588.972	274.913	1.461	50.690	50.238	5.942	12.128	45594.606	24.481
411.543	23.572	74.818	588.844	274.568	1.461	50.740	50.300	6.030	12.053	45595.940	24.080
411.743	23.627	74.991	588.938	274.684	1.451	50.713	50.287	6.069	12.053	45599.829	24.530
411.945	23.607	75.112	589.241	274.964	1.461	50.728	50.293	6.000	12.053	45610.817	24.854
412.144	23.580	75.259	588.633	275.223	1.465	50.798	50.333	5.945	11.750	45608.472	25.089
412.345	23.598	75.189	589.533	275.619	1.460	50.758	50.334	6.009	11.750	45608.440	24.168
412.544	23.593	75.191	588.911	275.610	1.458	50.732	50.330	6.110	11.707	45613.130	23.702
412.745	23.623	75.291	589.193	276.621	1.461	50.724	50.310	5.982	11.637	45613.663	24.163
412.946	23.589	75.472	589.165	276.723	1.458	50.783	50.314	6.034	11.637	45622.072	25.232
413.146	23.655	75.470	589.569	276.708	1.460	50.763	50.350	6.019	11.673	45622.590	24.355
413.345	23.542	75.597	589.837	277.025	1.472	50.782	50.367	6.083	11.674	45620.997	24.519
413.545	23.595	75.579	589.645	277.317	1.457	50.739	50.305	6.092	11.674	45629.163	23.581
413.746	23.598	75.660	589.392	277.721	1.470	50.788	50.377	6.098	11.862	45627.853	24.217
413.946	23.644	75.761	590.358	277.714	1.461	50.781	50.347	6.099	11.863	45636.392	24.930
414.147	23.595	75.740	589.790	278.035	1.472	50.766	50.350	6.052	11.863	45637.766	23.823
414.347	23.611	75.928	589.480	278.719	1.468	50.837	50.399	6.088	11.863	45638.098	24.695
414.546	23.728	75.947	589.641	278.435	1.473	50.736	50.337	6.113	11.863	45649.078	24.568
414.746	23.696	76.000	589.696	278.791	1.468	50.815	50.360	6.011	11.685	45650.436	24.168
414.946	23.691	76.033	589.624	279.591	1.466	50.737	50.385	6.062	11.674	45649.240	24.289
415.146	23.609	76.233	589.770	279.624	1.455	50.759	50.363	6.083	11.674	45652.183	24.996
415.347	23.684	76.160	589.984	279.644	1.445	50.808	50.362	6.131	11.863	45651.253	23.916
415.547	23.590	76.347	590.263	279.736	1.441	50.965	50.533	6.079	11.862	45657.010	24.788
415.747	23.683	76.274	589.916	280.102	1.462	51.104	50.684	6.054	11.873	45658.166	23.762
415.947	23.594	76.422	590.353	280.301	1.462	51.319	50.940	6.016	12.015	45658.748	24.601
416.148	23.657	76.399	590.681	280.730	1.460	51.617	51.216	6.149	12.015	45682.568	24.256
416.348	23.675	76.574	591.307	280.978	1.459	52.047	51.597	6.071	12.188	45686.805	25.457
416.549	23.650	76.559	592.144	281.412	1.474	52.514	52.087	6.227	12.280	45691.834	24.272
416.749	23.582	76.653	593.436	282.188	1.476	53.024	52.582	6.087	12.280	45762.663	24.958
416.950	23.650	76.678	594.762	281.799	1.489	53.615	53.193	6.174	12.318	45764.329	24.579
417.150	23.582	76.974	596.918	282.301	1.504	54.192	53.827	6.051	12.318	45910.920	26.471
417.350	23.584	76.900	598.540	283.442	1.502	54.946	54.573	6.135	12.318	45926.597	25.830
417.551	23.658	76.888	601.746	283.489	1.516	55.877	55.362	6.530	12.243	45929.945	26.170
417.751	23.642	76.961	605.656	284.041	1.534	56.609	56.086	6.567	12.242	46194.026	26.362
417.951	23.542	77.110	609.041	284.670	1.551	57.312	56.759	6.663	12.078	46192.829	27.113
418.150	23.535	77.244	610.980	284.876	1.567	57.923	57.348	6.681	11.901	46347.417	27.426
418.352	23.527	77.370	612.939	284.809	1.578	58.614	58.055	6.716	11.901	46559.629	27.667
418.551	23.580	77.431	614.854	285.694	1.595	59.230	58.628	7.115	12.014	46561.893	28.243
418.752	23.530	77.566	616.396	286.062	1.604	59.814	59.208	6.978	12.015	46989.472	28.308
418.952	23.600	77.662	617.119	286.080	1.622	60.426	59.834	7.052	12.015	46991.647	27.853
419.154	23.624	77.814	618.728	286.662	1.630	61.029	60.427	7.213	12.469	47002.279	29.087
419.353	23.581	77.881	619.956	286.870	1.627	61.791	61.163	7.280	12.469	47459.483	27.963
419.553	23.542	78.203	621.094	287.513	1.665	62.449	61.827	7.406	12.482	47460.696	29.153
419.753	23.601	78.241	622.022	287.610	1.661	63.117	62.517	7.211	12.507	47821.011	28.550
419.955	23.545	78.313	623.891	287.725	1.677	63.977	63.422	7.362	12.507	47965.411	28.868
420.154	23.587	78.527	624.257	288.220	1.707	64.835	64.288	7.557	12.686	47967.561	29.531
420.356	23.480	78.739	626.530	289.007	1.727	65.605	65.118	7.593	12.696	48514.102	29.416
420.555	23.549	78.924	627.658	288.976	1.751	66.437	66.013	7.548	12.696	48520.959	30.710
420.757	23.574	79.065	628.184	289.508	1.775	67.405	66.879	7.856	13.075	48693.027	30.047
420.956	23.574	79.250	628.973	290.158	1.772	68.260	67.710	7.992	13.075	49120.104	30.979
421.158	23.475	79.435	629.957	290.298	1.803	69.320	68.884	7.731	13.121	49115.439	30.847
421.357	23.581	79.731	630.476	290.599	1.849	70.283	69.973	7.629	13.340	49739.124	31.769
421.558	23.484	79.953	632.316	290.969	1.868	71.404	70.907	8.135	13.340	49751.390	32.613
421.758	23.579	80.125	633.095	290.729	1.896	72.450	71.934	7.989	13.606	49751.277	33.107
421.959	23.501	80.321	635.092	291.895	1.934	73.489	72.894	8.623	13.678	50417.103	32.569
422.158	23.463	80.642	636.026	291.769	1.972	74.434	73.916	8.374	13.679	50420.887	33.134
422.358	23.532	80.695	636.383	292.144	2.007	75.336	74.772	8.631	13.793	50834.324	32.772
422.559	23.535	80.983	636.749	292.249	2.041	76.389	75.776	8.832	13.793	51112.313	33.310
422.759	23.402	81.390	637.302	292.981	2.074	77.320	76.671	8.774	13.802	51109.547	34.231
422.959	23.503	81.702	637.969	293.120	2.117	78.413	77.760	8.899	14.208	51802.598	35.240
423.160	23.542	81.792	639.169	293.267	2.164	79.397	78.734	8.951	14.209	51801.191	34.500
423.360	23.521	82.231	639.861	293.995	2.200	80.402	79.681	8.955	14.231	51916.151	35.657
423.560	23.484	82.342	640.941	293.988	2.245	81.313	80.569	9.221	14.247	52496.449	35.563
423.760	23.549	82.725	641.274	294.404	2.263	82.204	81.355	9.203	14.247	52498.366	35.679
423.961	23.466	83.111	642.270	294.864	2.287	83.011	82.165	9.351	14.472	53162.292	35.892
424.161	23.417	83.494	643.435	294.796	2.311	83.863	83.039	9.428	14.473	53178.795	36.803
424.362	23.523	83.652	644.669	295.399	2.329	84.667	83.825	9.463	14.473	53179.199	37.044
424.563	23.512	84.083	645.681	294.777	2.349	85.480	84.673	9.665	14.813	53843.004	37.900
424.763	23.479	84.343	646.089	296.014	2.373	86.303	85.587	9.602	14.813	53836.641	36.786
424.963	23.423	84.616	647.271	296.431	2.392	87.103	86.301	9.867	14.974	54142.476	37.220
425.164	23.431	84.986	647.499	296.010	2.419	87.911	87.112	9.979	15.191	54477.451	37.730
425.364	23.420	85.381	647.736	296.586	2.434	88.741	87.936	9.995	15.191	54480.273	37.943
425.564	23.427	85.696	647.795	296.912	2.450	89.481	88.782	9.963	14.822	55107.855	37.932
425.764	23.407	86.150	647.454	297.021	2.502	90.205	89.411	10.095	14.813	55111.106	39.106
425.966	23.486	86.464	648.543	296.998	2.501	91.105	90.247	10.268	14.814	55146.819	40.455
426.165	23.423	86.861	649.116	298.108	2.532	91.868	90.995	10.474	15.153	55721.676	39.896
426.366	23.483	87.117	649.220	297.951	2.569	92.580	91.723	10.567	15.154	55724.789	39.627
426.566	23.431	87.572	649.771	298.753	2.581	93.375	92.474	10.386	15.110	56262.614	40.164
426.766	23.468	88.006	649.382	298.380	2.598	94.131	93.258	10.494	15.041	56311.588	41.294
426.967	23.420	88.377	650.091	299.675	2.610	94.633	93.814	10.634	15.040	56307.957	41.108
427.167	23.539	88.739	651.018	299.641	2.626	95.440	94.554	10.527	15.263	56864.727	41.760
427.369	23.556	89.049	650.931	299.873	2.666	95.972	95.136	10.621	15.306	56863.134	41.069
427.570	23.480	89.338	651.500	299.909	2.672	96.501	95.536	10.728	15.306	57050.645	41.343
427.769	23.460	89.874	651.602	300.363	2.695	96.866	96.004	10.884	15.608	57377.591	42.117
427.970	23.558	90.127	652.017	300.325	2.722	97.336	96.439	10.478	15.608	57379.588	41.848
428.169	23.574	90.497	651.834	300.861	2.718	97.880	96.966	10.914	15.588	57844.927	41.771
428.369	23.521	90.967	651.927	300.620	2.739	98.214	97.260	10.841	15.457	57847.934	42.698
428.569	23.573	91.340	651.450	300.814	2.747	98.705	97.709	10.893	15.457	57847.926	42.934
428.771	23.494	91.638	651.086	301.139	2.776	98.757	97.718	11.066	15.430	58261.250	42.308
428.971	23.400	92.062	649.252	301.404	2.782	98.900	97.930	11.095	15.419	58259.342	43.010
429.171	23.466	92.350	648.980	301.692	2.789	98.991	97.979	10.814	15.419	58508.983	42.627
429.372	23.376	92.742	649.120	301.410	2.797	98.664	97.713	11.042	15.418	58615.881	42.446
429.571	23.418	92.971	648.443	301.399	2.795	98.459	97.518	10.836	15.419	58615.744	41.941
429.773	23.364	93.403	648.223	302.055	2.785	98.136	97.159	10.903	15.419	58893.085	42.067
429.972	23.356	93.748	647.518	302.579	2.798	97.907	96.949	10.654	15.419	58891.671	42.999
430.172	23.381	94.108	646.541	301.958	2.794	97.642	96.726	10.718	15.419	58935.421	42.599
430.373	23.354	94.386	646.186	301.962	2.772	97.463	96.531	10.799	15.369	59062.671	42.396
430.572	23.324	94.730	645.450	302.121	2.779	97.317	96.456	10.553	15.267	59061.353	41.782
430.772	23.384	95.022	645.167	302.345	2.778	97.147	96.209	10.804	15.267	59161.015	42.040
430.972	23.354	95.352	644.257	302.651	2.766	96.600	95.737	10.734	15.156	59161.509	41.848
431.173	23.417	95.688	644.168	302.998	2.776	95.964	94.976	10.649	15.154	59167.484	41.788
431.374	23.326	95.942	644.044	303.326	2.742	95.181	94.305	10.366	15.153	59204.257	41.129
431.574	23.396	96.230	643.478	303.444	2.717	94.388	93.537	10.311	14.852	59207.273	41.628
431.775	23.328	96.507	642.499	302.901	2.702	93.585	92.707	10.176	14.851	59168.349	40.384
431.974	23.434	96.684	641.079	302.875	2.680	92.656	91.862	9.907	14.841	59144.351	40.389
432.175	23.389	96.898	639.977	303.421	2.654	91.804	91.034	10.193	14.776	59139.953	39.298
432.376	23.379	97.217	638.550	303.093	2.631	91.099	90.320	10.007	14.776	58978.145	40.279
432.576	23.384	97.335	637.348	303.794	2.604	90.500	89.705	10.287	14.519	58974.879	39.227
432.775	23.451	97.651	637.035	303.307	2.582	90.222	89.374	10.141	14.435	58955.441	39.621
432.975	23.452	97.776	635.668	303.390	2.569	89.734	88.875	10.315	14.435	58743.552	39.320
433.175	23.363	98.059	635.085	303.555	2.547	89.440	88.575	9.978	14.360	58741.150	39.446
433.377	23.412	98.097	632.669	302.998	2.547	88.946	88.042	10.398	14.360	58518.265	38.322
433.577	23.346	98.366	631.166	303.235	2.537	88.534	87.718	10.162	14.359	58485.834	38.815
433.777	23.432	98.392	629.598	303.453	2.522	88.255	87.501	9.850	14.058	58489.780	38.563
433.977	23.412	98.736	629.010	302.866	2.524	88.126	87.296	10.021	14.058	58238.368	38.810
434.177	23.438	98.833	628.268	303.203	2.501	87.902	87.115	10.038	13.984	58236.557	38.135
434.378	23.412	99.197	628.904	303.087	2.519	87.640	86.898	9.865	13.944	58140.663	38.695
434.578	23.487	99.192	628.324	303.155	2.488	87.512	86.729	10.030	13.944	58008.416	38.508
434.778	23.400	99.300	628.420	303.492	2.488	87.362	86.587	10.092	13.756	58003.516	37.872
434.979	23.479	99.466	628.938	303.110	2.470	87.177	86.392	10.058	13.755	57803.286	38.760
435.179	23.390	99.725	629.151	303.279	2.461	87.123	86.337	9.946	13.755	57797.804	38.261
435.380	23.397	99.775	629.679	303.486	2.479	87.024	86.250	10.102	14.208	57792.597	37.921
435.581	23.374	99.913	629.969	303.317	2.465	86.917	86.187	10.088	14.208	57620.003	38.130
435.780	23.422	99.996	630.307	303.585	2.464	86.888	86.124	9.964	14.196	57618.872	37.724
435.981	23.535	100.242	630.580	303.049	2.472	86.869	86.068	9.962	14.171	57514.083	38.437
436.181	23.417	100.263	631.202	303.690	2.468	86.842	86.076	10.168	14.170	57472.823	38.338
436.382	23.449	100.590	632.074	304.148	2.465	86.797	86.053	10.167	14.424	57475.515	38.459
436.582	23.450	100.560	632.929	303.313	2.444	86.866	86.106	10.116	14.434	57363.223	38.777
436.781	23.374	100.766	633.247	303.730	2.435	86.906	86.201	10.075	14.434	57358.049	37.971
436.981	23.478	100.723	633.525	303.531	2.453	87.112	86.268	10.100	14.625	57335.522	37.296
437.183	23.375	100.935	634.387	303.586	2.446	87.203	86.414	10.019	14.624	57276.344	38.843
437.382	23.469	100.967	634.808	304.204	2.461	87.410	86.693	10.185	14.617	57274.323	38.042
437.583	23.487	101.039	635.516	304.067	2.467	87.631	86.891	10.014	14.586	57238.205	38.706
437.785	23.390	101.253	636.329	304.093	2.484	87.982	87.187	10.296	14.586	57232.505	38.711
437.984	23.424	101.475	636.565	304.321	2.488	88.275	87.440	10.250	14.552	57236.645	39.106
438.184	23.474	101.482	637.015	304.364	2.490	88.474	87.736	10.084	14.549	57238.157	38.135
438.385	23.452	101.616	637.457	304.916	2.495	88.757	87.971	10.409	14.548	57238.270	37.993
438.585	23.509	101.794	638.461	304.048	2.511	89.035	88.285	10.376	14.663	57273.199	39.117
438.785	23.398	101.978	639.895	305.200	2.502	89.218	88.372	10.195	14.662	57289.039	39.133
438.986	23.457	101.926	640.478	305.271	2.521	89.380	88.643	10.777	14.663	57287.155	38.799
439.186	23.549	102.166	640.482	305.362	2.525	89.494	88.747	10.552	14.663	57372.352	39.227
439.385	23.532	102.187	641.135	305.511	2.518	89.718	88.834	10.493	14.663	57370.937	39.292
439.586	23.422	102.418	641.167	305.288	2.529	89.787	88.959	10.525	14.662	57382.596	38.771
439.785	23.592	102.447	641.681	305.647	2.534	89.922	89.124	10.171	14.662	57458.843	39.364
439.986	23.522	102.643	641.960	305.884	2.528	90.031	89.225	10.515	14.662	57452.455	38.437
440.186	23.494	102.851	642.039	306.078	2.537	90.057	89.280	10.329	14.361	57533.731	39.654
440.386	23.557	102.888	641.421	306.548	2.534	90.112	89.360	10.349	14.359	57537.135	38.574
440.587	23.580	102.947	642.446	305.914	2.546	90.170	89.437	10.408	14.360	57539.666	38.760
440.787	23.616	103.161	642.399	306.730	2.552	90.209	89.439	10.453	14.133	57617.731	39.462
440.988	23.629	103.277	641.424	306.437	2.552	90.288	89.541	10.256	14.134	57619.049	39.506
441.187	23.547	103.475	642.194	307.110	2.551	90.375	89.607	10.167	14.260	57653.647	39.419
441.388	23.520	103.608	641.602	307.490	2.553	90.445	89.685	10.225	14.397	57682.982	39.972
441.587	23.526	103.735	642.185	307.514	2.557	90.409	89.686	10.501	14.397	57680.896	39.183
441.787	23.530	103.818	641.530	307.392	2.560	90.351	89.604	10.443	14.613	57739.912	39.649
441.987	23.617	103.942	641.015	308.020	2.567	90.444	89.718	10.168	14.625	57743.186	39.599
442.187	23.597	104.039	640.797	307.951	2.565	90.515	89.737	10.123	14.625	57744.569	39.386
442.387	23.520	104.109	641.346	308.980	2.566	90.528	89.814	10.381	14.398	57789.298	38.667
442.587	23.450	104.322	641.075	308.888	2.562	90.566	89.812	10.290	14.397	57789.921	39.484
442.787	23.460	104.362	640.947	308.481	2.576	90.608	89.812	10.365	14.373	57825.125	38.859
442.988	23.592	104.558	640.442	308.682	2.570	90.632	89.886	10.467	14.247	57835.863	39.709
